Ano,SE,cidade,dengue
2014,45,Manoel.Urbano,0
2014,46,Manoel.Urbano,0
2014,47,Manoel.Urbano,0
2014,48,Manoel.Urbano,0
2014,49,Manoel.Urbano,1
2014,50,Manoel.Urbano,0
2014,51,Manoel.Urbano,0
2014,52,Manoel.Urbano,0
2014,53,Manoel.Urbano,0
2015,1,Manoel.Urbano,0
2015,2,Manoel.Urbano,0
2015,3,Manoel.Urbano,0
2015,4,Manoel.Urbano,0
2015,5,Manoel.Urbano,0
2015,6,Manoel.Urbano,0
2015,7,Manoel.Urbano,0
2015,8,Manoel.Urbano,0
2015,9,Manoel.Urbano,1
2015,10,Manoel.Urbano,0
2015,11,Manoel.Urbano,0
2015,12,Manoel.Urbano,6
2015,13,Manoel.Urbano,0
2015,14,Manoel.Urbano,0
2015,15,Manoel.Urbano,1
2015,16,Manoel.Urbano,3
2015,17,Manoel.Urbano,1
2015,18,Manoel.Urbano,2
2015,19,Manoel.Urbano,0
2015,20,Manoel.Urbano,0
2015,21,Manoel.Urbano,1
2015,22,Manoel.Urbano,0
2015,23,Manoel.Urbano,0
2015,24,Manoel.Urbano,0
2015,25,Manoel.Urbano,1
2015,26,Manoel.Urbano,0
2000,27,Porto.Walter,0
2000,28,Porto.Walter,0
2000,29,Porto.Walter,0
2000,30,Porto.Walter,0
2000,31,Porto.Walter,0
2000,32,Porto.Walter,0
2000,33,Porto.Walter,0
2000,34,Porto.Walter,0
2000,35,Porto.Walter,0
2000,36,Porto.Walter,0
2000,37,Porto.Walter,0
2000,38,Porto.Walter,0
2000,39,Porto.Walter,0
2000,40,Porto.Walter,0
2000,41,Porto.Walter,0
2000,42,Porto.Walter,0
2000,43,Porto.Walter,0
2000,44,Porto.Walter,0
2000,45,Porto.Walter,0
2000,46,Porto.Walter,0
2000,47,Porto.Walter,0
2000,48,Porto.Walter,0
2000,49,Porto.Walter,0
2000,50,Porto.Walter,0
2000,51,Porto.Walter,0
2000,52,Porto.Walter,0
2001,1,Porto.Walter,0
2001,2,Porto.Walter,0
2001,3,Porto.Walter,0
2001,4,Porto.Walter,0
2001,5,Porto.Walter,0
2001,6,Porto.Walter,0
2001,7,Porto.Walter,0
2001,8,Porto.Walter,0
2001,9,Porto.Walter,0
2001,10,Porto.Walter,0
2001,11,Porto.Walter,0
2001,12,Porto.Walter,0
2001,13,Porto.Walter,0
2001,14,Porto.Walter,0
2001,15,Porto.Walter,0
2001,16,Porto.Walter,0
2001,17,Porto.Walter,0
2001,18,Porto.Walter,0
2001,19,Porto.Walter,0
2001,20,Porto.Walter,0
2001,21,Porto.Walter,0
2001,22,Porto.Walter,0
2001,23,Porto.Walter,0
2001,24,Porto.Walter,0
2001,25,Porto.Walter,0
2001,26,Porto.Walter,0
2001,27,Porto.Walter,0
2001,28,Porto.Walter,0
2001,29,Porto.Walter,0
2001,30,Porto.Walter,0
2001,31,Porto.Walter,0
2001,32,Porto.Walter,0
2001,33,Porto.Walter,0
2001,34,Porto.Walter,0
2001,35,Porto.Walter,0
2001,36,Porto.Walter,0
2001,37,Porto.Walter,0
2001,38,Porto.Walter,0
2001,39,Porto.Walter,0
2001,40,Porto.Walter,0
2001,41,Porto.Walter,0
2001,42,Porto.Walter,0
2001,43,Porto.Walter,0
2001,44,Porto.Walter,0
2001,45,Porto.Walter,0
2001,46,Porto.Walter,0
2001,47,Porto.Walter,0
2001,48,Porto.Walter,0
2001,49,Porto.Walter,0
2001,50,Porto.Walter,0
2001,51,Porto.Walter,0
2001,52,Porto.Walter,0
2002,1,Porto.Walter,0
2002,2,Porto.Walter,0
2002,3,Porto.Walter,0
2002,4,Porto.Walter,0
2002,5,Porto.Walter,0
2002,6,Porto.Walter,0
2002,7,Porto.Walter,0
2002,8,Porto.Walter,0
2002,9,Porto.Walter,0
2002,10,Porto.Walter,0
2002,11,Porto.Walter,0
2002,12,Porto.Walter,0
2002,13,Porto.Walter,0
2002,14,Porto.Walter,0
2002,15,Porto.Walter,0
2002,16,Porto.Walter,0
2002,17,Porto.Walter,0
2002,18,Porto.Walter,0
2002,19,Porto.Walter,0
2002,20,Porto.Walter,0
2002,21,Porto.Walter,0
2002,22,Porto.Walter,0
2002,23,Porto.Walter,0
2002,24,Porto.Walter,0
2002,25,Porto.Walter,0
2002,26,Porto.Walter,0
2002,27,Porto.Walter,0
2002,28,Porto.Walter,0
2002,29,Porto.Walter,0
2002,30,Porto.Walter,0
2002,31,Porto.Walter,0
2002,32,Porto.Walter,0
2002,33,Porto.Walter,0
2002,34,Porto.Walter,0
2002,35,Porto.Walter,0
2002,36,Porto.Walter,0
2002,37,Porto.Walter,0
2002,38,Porto.Walter,0
2002,39,Porto.Walter,0
2002,40,Porto.Walter,0
2002,41,Porto.Walter,0
2002,42,Porto.Walter,0
2002,43,Porto.Walter,0
2002,44,Porto.Walter,0
2002,45,Porto.Walter,0
2002,46,Porto.Walter,0
2002,47,Porto.Walter,0
2002,48,Porto.Walter,0
2002,49,Porto.Walter,0
2002,50,Porto.Walter,0
2002,51,Porto.Walter,0
2002,52,Porto.Walter,0
2003,1,Porto.Walter,0
2003,2,Porto.Walter,0
2003,3,Porto.Walter,0
2003,4,Porto.Walter,0
2003,5,Porto.Walter,0
2003,6,Porto.Walter,0
2003,7,Porto.Walter,0
2003,8,Porto.Walter,0
2003,9,Porto.Walter,0
2003,10,Porto.Walter,0
2003,11,Porto.Walter,0
2003,12,Porto.Walter,0
2003,13,Porto.Walter,0
2003,14,Porto.Walter,0
2003,15,Porto.Walter,0
2003,16,Porto.Walter,0
2003,17,Porto.Walter,0
2003,18,Porto.Walter,0
2003,19,Porto.Walter,0
2003,20,Porto.Walter,0
2003,21,Porto.Walter,0
2003,22,Porto.Walter,0
2003,23,Porto.Walter,0
2003,24,Porto.Walter,0
2003,25,Porto.Walter,0
2003,26,Porto.Walter,0
2003,27,Porto.Walter,0
2003,28,Porto.Walter,0
2003,29,Porto.Walter,0
2003,30,Porto.Walter,0
2003,31,Porto.Walter,0
2003,32,Porto.Walter,0
2003,33,Porto.Walter,0
2003,34,Porto.Walter,0
2003,35,Porto.Walter,0
2003,36,Porto.Walter,0
2003,37,Porto.Walter,0
2003,38,Porto.Walter,0
2003,39,Porto.Walter,0
2003,40,Porto.Walter,0
2003,41,Porto.Walter,0
2003,42,Porto.Walter,0
2003,43,Porto.Walter,0
2003,44,Porto.Walter,0
2003,45,Porto.Walter,0
2003,46,Porto.Walter,0
2003,47,Porto.Walter,0
2003,48,Porto.Walter,0
2003,49,Porto.Walter,0
2003,50,Porto.Walter,0
2003,51,Porto.Walter,0
2003,52,Porto.Walter,0
2003,53,Porto.Walter,0
2004,1,Porto.Walter,0
2004,2,Porto.Walter,0
2004,3,Porto.Walter,0
2004,4,Porto.Walter,0
2004,5,Porto.Walter,0
2004,6,Porto.Walter,0
2004,7,Porto.Walter,0
2004,8,Porto.Walter,0
2004,9,Porto.Walter,0
2004,10,Porto.Walter,0
2004,11,Porto.Walter,0
2004,12,Porto.Walter,0
2004,13,Porto.Walter,0
2004,14,Porto.Walter,0
2004,15,Porto.Walter,0
2004,16,Porto.Walter,0
2004,17,Porto.Walter,0
2004,18,Porto.Walter,0
2004,19,Porto.Walter,0
2004,20,Porto.Walter,0
2004,21,Porto.Walter,0
2004,22,Porto.Walter,0
2004,23,Porto.Walter,0
2004,24,Porto.Walter,0
2004,25,Porto.Walter,0
2004,26,Porto.Walter,0
2004,27,Porto.Walter,0
2004,28,Porto.Walter,0
2004,29,Porto.Walter,0
2004,30,Porto.Walter,0
2004,31,Porto.Walter,0
2004,32,Porto.Walter,0
2004,33,Porto.Walter,0
2004,34,Porto.Walter,0
2004,35,Porto.Walter,0
2004,36,Porto.Walter,0
2004,37,Porto.Walter,0
2004,38,Porto.Walter,0
2004,39,Porto.Walter,0
2004,40,Porto.Walter,0
2004,41,Porto.Walter,0
2004,42,Porto.Walter,0
2004,43,Porto.Walter,0
2004,44,Porto.Walter,0
2004,45,Porto.Walter,0
2004,46,Porto.Walter,0
2004,47,Porto.Walter,0
2004,48,Porto.Walter,0
2004,49,Porto.Walter,0
2004,50,Porto.Walter,0
2004,51,Porto.Walter,0
2004,52,Porto.Walter,0
2005,1,Porto.Walter,0
2005,2,Porto.Walter,0
2005,3,Porto.Walter,0
2005,4,Porto.Walter,0
2005,5,Porto.Walter,0
2005,6,Porto.Walter,0
2005,7,Porto.Walter,0
2005,8,Porto.Walter,0
2005,9,Porto.Walter,0
2005,10,Porto.Walter,0
2005,11,Porto.Walter,0
2005,12,Porto.Walter,0
2005,13,Porto.Walter,0
2005,14,Porto.Walter,0
2005,15,Porto.Walter,0
2005,16,Porto.Walter,0
2005,17,Porto.Walter,0
2005,18,Porto.Walter,0
2005,19,Porto.Walter,0
2005,20,Porto.Walter,0
2005,21,Porto.Walter,0
2005,22,Porto.Walter,0
2005,23,Porto.Walter,0
2005,24,Porto.Walter,0
2005,25,Porto.Walter,0
2005,26,Porto.Walter,0
2005,27,Porto.Walter,0
2005,28,Porto.Walter,0
2005,29,Porto.Walter,0
2005,30,Porto.Walter,0
2005,31,Porto.Walter,0
2005,32,Porto.Walter,0
2005,33,Porto.Walter,0
2005,34,Porto.Walter,0
2005,35,Porto.Walter,0
2005,36,Porto.Walter,0
2005,37,Porto.Walter,0
2005,38,Porto.Walter,0
2005,39,Porto.Walter,0
2005,40,Porto.Walter,0
2005,41,Porto.Walter,0
2005,42,Porto.Walter,0
2005,43,Porto.Walter,0
2005,44,Porto.Walter,0
2005,45,Porto.Walter,0
2005,46,Porto.Walter,0
2005,47,Porto.Walter,0
2005,48,Porto.Walter,0
2005,49,Porto.Walter,0
2005,50,Porto.Walter,0
2005,51,Porto.Walter,0
2005,52,Porto.Walter,0
2006,1,Porto.Walter,0
2006,2,Porto.Walter,0
2006,3,Porto.Walter,0
2006,4,Porto.Walter,0
2006,5,Porto.Walter,0
2006,6,Porto.Walter,0
2006,7,Porto.Walter,0
2006,8,Porto.Walter,0
2006,9,Porto.Walter,0
2006,10,Porto.Walter,0
2006,11,Porto.Walter,0
2006,12,Porto.Walter,0
2006,13,Porto.Walter,0
2006,14,Porto.Walter,0
2006,15,Porto.Walter,0
2006,16,Porto.Walter,0
2006,17,Porto.Walter,0
2006,18,Porto.Walter,0
2006,19,Porto.Walter,0
2006,20,Porto.Walter,0
2006,21,Porto.Walter,0
2006,22,Porto.Walter,0
2006,23,Porto.Walter,0
2006,24,Porto.Walter,0
2006,25,Porto.Walter,0
2006,26,Porto.Walter,0
2006,27,Porto.Walter,0
2006,28,Porto.Walter,0
2006,29,Porto.Walter,0
2006,30,Porto.Walter,0
2006,31,Porto.Walter,0
2006,32,Porto.Walter,0
2006,33,Porto.Walter,0
2006,34,Porto.Walter,0
2006,35,Porto.Walter,0
2006,36,Porto.Walter,0
2006,37,Porto.Walter,0
2006,38,Porto.Walter,0
2006,39,Porto.Walter,0
2006,40,Porto.Walter,0
2006,41,Porto.Walter,0
2006,42,Porto.Walter,0
2006,43,Porto.Walter,0
2006,44,Porto.Walter,0
2006,45,Porto.Walter,0
2006,46,Porto.Walter,0
2006,47,Porto.Walter,0
2006,48,Porto.Walter,0
2006,49,Porto.Walter,0
2006,50,Porto.Walter,0
2006,51,Porto.Walter,0
2006,52,Porto.Walter,0
2007,1,Porto.Walter,0
2007,2,Porto.Walter,0
2007,3,Porto.Walter,0
2007,4,Porto.Walter,0
2007,5,Porto.Walter,0
2007,6,Porto.Walter,0
2007,7,Porto.Walter,0
2007,8,Porto.Walter,0
2007,9,Porto.Walter,0
2007,10,Porto.Walter,0
2007,11,Porto.Walter,0
2007,12,Porto.Walter,0
2007,13,Porto.Walter,0
2007,14,Porto.Walter,0
2007,15,Porto.Walter,0
2007,16,Porto.Walter,0
2007,17,Porto.Walter,0
2007,18,Porto.Walter,0
2007,19,Porto.Walter,0
2007,20,Porto.Walter,0
2007,21,Porto.Walter,0
2007,22,Porto.Walter,0
2007,23,Porto.Walter,0
2007,24,Porto.Walter,0
2007,25,Porto.Walter,0
2007,26,Porto.Walter,0
2007,27,Porto.Walter,0
2007,28,Porto.Walter,0
2007,29,Porto.Walter,0
2007,30,Porto.Walter,0
2007,31,Porto.Walter,0
2007,32,Porto.Walter,0
2007,33,Porto.Walter,0
2007,34,Porto.Walter,0
2007,35,Porto.Walter,0
2007,36,Porto.Walter,0
2007,37,Porto.Walter,0
2007,38,Porto.Walter,0
2007,39,Porto.Walter,0
2007,40,Porto.Walter,0
2007,41,Porto.Walter,0
2007,42,Porto.Walter,0
2007,43,Porto.Walter,0
2007,44,Porto.Walter,0
2007,45,Porto.Walter,0
2007,46,Porto.Walter,0
2007,47,Porto.Walter,0
2007,48,Porto.Walter,0
2007,49,Porto.Walter,0
2007,50,Porto.Walter,0
2007,51,Porto.Walter,0
2007,52,Porto.Walter,0
2008,1,Porto.Walter,0
2008,2,Porto.Walter,0
2008,3,Porto.Walter,0
2008,4,Porto.Walter,0
2008,5,Porto.Walter,0
2008,6,Porto.Walter,0
2008,7,Porto.Walter,0
2008,8,Porto.Walter,0
2008,9,Porto.Walter,0
2008,10,Porto.Walter,0
2008,11,Porto.Walter,0
2008,12,Porto.Walter,0
2008,13,Porto.Walter,0
2008,14,Porto.Walter,0
2008,15,Porto.Walter,0
2008,16,Porto.Walter,0
2008,17,Porto.Walter,0
2008,18,Porto.Walter,0
2008,19,Porto.Walter,0
2008,20,Porto.Walter,0
2008,21,Porto.Walter,0
2008,22,Porto.Walter,0
2008,23,Porto.Walter,0
2008,24,Porto.Walter,0
2008,25,Porto.Walter,0
2008,26,Porto.Walter,0
2008,27,Porto.Walter,0
2008,28,Porto.Walter,0
2008,29,Porto.Walter,0
2008,30,Porto.Walter,0
2008,31,Porto.Walter,0
2008,32,Porto.Walter,0
2008,33,Porto.Walter,0
2008,34,Porto.Walter,0
2008,35,Porto.Walter,0
2008,36,Porto.Walter,0
2008,37,Porto.Walter,0
2008,38,Porto.Walter,0
2008,39,Porto.Walter,0
2008,40,Porto.Walter,0
2008,41,Porto.Walter,0
2008,42,Porto.Walter,0
2008,43,Porto.Walter,0
2008,44,Porto.Walter,0
2008,45,Porto.Walter,0
2008,46,Porto.Walter,0
2008,47,Porto.Walter,0
2008,48,Porto.Walter,0
2008,49,Porto.Walter,0
2008,50,Porto.Walter,0
2008,51,Porto.Walter,0
2008,52,Porto.Walter,0
2008,53,Porto.Walter,0
2009,1,Porto.Walter,0
2009,2,Porto.Walter,0
2009,3,Porto.Walter,0
2009,4,Porto.Walter,0
2009,5,Porto.Walter,0
2009,6,Porto.Walter,0
2009,7,Porto.Walter,0
2009,8,Porto.Walter,0
2009,9,Porto.Walter,0
2009,10,Porto.Walter,0
2009,11,Porto.Walter,0
2009,12,Porto.Walter,0
2009,13,Porto.Walter,0
2009,14,Porto.Walter,1
2009,15,Porto.Walter,0
2009,16,Porto.Walter,0
2009,17,Porto.Walter,0
2009,18,Porto.Walter,0
2009,19,Porto.Walter,0
2009,20,Porto.Walter,0
2009,21,Porto.Walter,0
2009,22,Porto.Walter,0
2009,23,Porto.Walter,0
2009,24,Porto.Walter,0
2009,25,Porto.Walter,0
2009,26,Porto.Walter,0
2009,27,Porto.Walter,0
2009,28,Porto.Walter,0
2009,29,Porto.Walter,0
2009,30,Porto.Walter,0
2009,31,Porto.Walter,0
2009,32,Porto.Walter,0
2009,33,Porto.Walter,0
2009,34,Porto.Walter,0
2009,35,Porto.Walter,0
2009,36,Porto.Walter,0
2009,37,Porto.Walter,0
2009,38,Porto.Walter,0
2009,39,Porto.Walter,0
2009,40,Porto.Walter,0
2009,41,Porto.Walter,0
2009,42,Porto.Walter,0
2009,43,Porto.Walter,0
2009,44,Porto.Walter,0
2009,45,Porto.Walter,0
2009,46,Porto.Walter,0
2009,47,Porto.Walter,0
2009,48,Porto.Walter,0
2009,49,Porto.Walter,0
2009,50,Porto.Walter,0
2009,51,Porto.Walter,0
2009,52,Porto.Walter,0
2010,1,Porto.Walter,0
2010,2,Porto.Walter,0
2010,3,Porto.Walter,0
2010,4,Porto.Walter,0
2010,5,Porto.Walter,0
2010,6,Porto.Walter,0
2010,7,Porto.Walter,0
2010,8,Porto.Walter,0
2010,9,Porto.Walter,0
2010,10,Porto.Walter,0
2010,11,Porto.Walter,0
2010,12,Porto.Walter,0
2010,13,Porto.Walter,0
2010,14,Porto.Walter,0
2010,15,Porto.Walter,0
2010,16,Porto.Walter,0
2010,17,Porto.Walter,0
2010,18,Porto.Walter,0
2010,19,Porto.Walter,0
2010,20,Porto.Walter,0
2010,21,Porto.Walter,0
2010,22,Porto.Walter,0
2010,23,Porto.Walter,0
2010,24,Porto.Walter,0
2010,25,Porto.Walter,0
2010,26,Porto.Walter,0
2010,27,Porto.Walter,0
2010,28,Porto.Walter,0
2010,29,Porto.Walter,0
2010,30,Porto.Walter,0
2010,31,Porto.Walter,0
2010,32,Porto.Walter,0
2010,33,Porto.Walter,0
2010,34,Porto.Walter,0
2010,35,Porto.Walter,0
2010,36,Porto.Walter,0
2010,37,Porto.Walter,0
2010,38,Porto.Walter,0
2010,39,Porto.Walter,0
2010,40,Porto.Walter,0
2010,41,Porto.Walter,0
2010,42,Porto.Walter,0
2010,43,Porto.Walter,0
2010,44,Porto.Walter,0
2010,45,Porto.Walter,0
2010,46,Porto.Walter,0
2010,47,Porto.Walter,0
2010,48,Porto.Walter,0
2010,49,Porto.Walter,0
2010,50,Porto.Walter,0
2010,51,Porto.Walter,0
2010,52,Porto.Walter,0
2011,1,Porto.Walter,0
2011,2,Porto.Walter,0
2011,3,Porto.Walter,0
2011,4,Porto.Walter,0
2011,5,Porto.Walter,0
2011,6,Porto.Walter,0
2011,7,Porto.Walter,0
2011,8,Porto.Walter,0
2011,9,Porto.Walter,0
2011,10,Porto.Walter,0
2011,11,Porto.Walter,0
2011,12,Porto.Walter,0
2011,13,Porto.Walter,0
2011,14,Porto.Walter,0
2011,15,Porto.Walter,1
2011,16,Porto.Walter,0
2011,17,Porto.Walter,0
2011,18,Porto.Walter,0
2011,19,Porto.Walter,0
2011,20,Porto.Walter,0
2011,21,Porto.Walter,0
2011,22,Porto.Walter,0
2011,23,Porto.Walter,0
2011,24,Porto.Walter,0
2011,25,Porto.Walter,0
2011,26,Porto.Walter,0
2011,27,Porto.Walter,0
2011,28,Porto.Walter,0
2011,29,Porto.Walter,0
2011,30,Porto.Walter,0
2011,31,Porto.Walter,0
2011,32,Porto.Walter,0
2011,33,Porto.Walter,0
2011,34,Porto.Walter,0
2011,35,Porto.Walter,0
2011,36,Porto.Walter,0
2011,37,Porto.Walter,0
2011,38,Porto.Walter,0
2011,39,Porto.Walter,0
2011,40,Porto.Walter,0
2011,41,Porto.Walter,0
2011,42,Porto.Walter,0
2011,43,Porto.Walter,0
2011,44,Porto.Walter,0
2011,45,Porto.Walter,0
2011,46,Porto.Walter,0
2011,47,Porto.Walter,0
2011,48,Porto.Walter,0
2011,49,Porto.Walter,0
2011,50,Porto.Walter,0
2011,51,Porto.Walter,0
2011,52,Porto.Walter,0
2012,1,Porto.Walter,0
2012,2,Porto.Walter,0
2012,3,Porto.Walter,0
2012,4,Porto.Walter,0
2012,5,Porto.Walter,0
2012,6,Porto.Walter,0
2012,7,Porto.Walter,0
2012,8,Porto.Walter,0
2012,9,Porto.Walter,0
2012,10,Porto.Walter,0
2012,11,Porto.Walter,0
2012,12,Porto.Walter,0
2012,13,Porto.Walter,0
2012,14,Porto.Walter,0
2012,15,Porto.Walter,1
2012,16,Porto.Walter,0
2012,17,Porto.Walter,0
2012,18,Porto.Walter,0
2012,19,Porto.Walter,0
2012,20,Porto.Walter,0
2012,21,Porto.Walter,0
2012,22,Porto.Walter,0
2012,23,Porto.Walter,0
2012,24,Porto.Walter,0
2012,25,Porto.Walter,0
2012,26,Porto.Walter,0
2012,27,Porto.Walter,0
2012,28,Porto.Walter,0
2012,29,Porto.Walter,0
2012,30,Porto.Walter,0
2012,31,Porto.Walter,0
2012,32,Porto.Walter,0
2012,33,Porto.Walter,0
2012,34,Porto.Walter,0
2012,35,Porto.Walter,0
2012,36,Porto.Walter,0
2012,37,Porto.Walter,0
2012,38,Porto.Walter,0
2012,39,Porto.Walter,0
2012,40,Porto.Walter,0
2012,41,Porto.Walter,0
2012,42,Porto.Walter,0
2012,43,Porto.Walter,0
2012,44,Porto.Walter,0
2012,45,Porto.Walter,0
2012,46,Porto.Walter,0
2012,47,Porto.Walter,0
2012,48,Porto.Walter,0
2012,49,Porto.Walter,0
2012,50,Porto.Walter,0
2012,51,Porto.Walter,0
2012,52,Porto.Walter,0
2013,1,Porto.Walter,0
2013,2,Porto.Walter,0
2013,3,Porto.Walter,0
2013,4,Porto.Walter,1
2013,5,Porto.Walter,0
2013,6,Porto.Walter,0
2013,7,Porto.Walter,0
2013,8,Porto.Walter,0
2013,9,Porto.Walter,0
2013,10,Porto.Walter,0
2013,11,Porto.Walter,0
2013,12,Porto.Walter,0
2013,13,Porto.Walter,0
2013,14,Porto.Walter,0
2013,15,Porto.Walter,0
2013,16,Porto.Walter,0
2013,17,Porto.Walter,0
2013,18,Porto.Walter,0
2013,19,Porto.Walter,0
2013,20,Porto.Walter,0
2013,21,Porto.Walter,0
2013,22,Porto.Walter,0
2013,23,Porto.Walter,0
2013,24,Porto.Walter,0
2013,25,Porto.Walter,0
2013,26,Porto.Walter,0
2013,27,Porto.Walter,0
2013,28,Porto.Walter,0
2013,29,Porto.Walter,0
2013,30,Porto.Walter,0
2013,31,Porto.Walter,0
2013,32,Porto.Walter,0
2013,33,Porto.Walter,0
2013,34,Porto.Walter,0
2013,35,Porto.Walter,0
2013,36,Porto.Walter,2
2013,37,Porto.Walter,0
2013,38,Porto.Walter,0
2013,39,Porto.Walter,0
2013,40,Porto.Walter,0
2013,41,Porto.Walter,0
2013,42,Porto.Walter,0
2013,43,Porto.Walter,0
2013,44,Porto.Walter,0
2013,45,Porto.Walter,0
2013,46,Porto.Walter,0
2013,47,Porto.Walter,0
2013,48,Porto.Walter,0
2013,49,Porto.Walter,0
2013,50,Porto.Walter,0
2013,51,Porto.Walter,0
2013,52,Porto.Walter,0
2014,1,Porto.Walter,0
2014,2,Porto.Walter,0
2014,3,Porto.Walter,0
2014,4,Porto.Walter,0
2014,5,Porto.Walter,0
2014,6,Porto.Walter,0
2014,7,Porto.Walter,0
2014,8,Porto.Walter,0
2014,9,Porto.Walter,0
2014,10,Porto.Walter,0
2014,11,Porto.Walter,0
2014,12,Porto.Walter,0
2014,13,Porto.Walter,0
2014,14,Porto.Walter,0
2014,15,Porto.Walter,0
2014,16,Porto.Walter,0
2014,17,Porto.Walter,0
2014,18,Porto.Walter,0
2014,19,Porto.Walter,0
2014,20,Porto.Walter,1
2014,21,Porto.Walter,0
2014,22,Porto.Walter,1
2014,23,Porto.Walter,0
2014,24,Porto.Walter,1
2014,25,Porto.Walter,0
2014,26,Porto.Walter,0
2014,27,Porto.Walter,0
2014,28,Porto.Walter,0
2014,29,Porto.Walter,0
2014,30,Porto.Walter,0
2014,31,Porto.Walter,2
2014,32,Porto.Walter,0
2014,33,Porto.Walter,0
2014,34,Porto.Walter,0
2014,35,Porto.Walter,3
2014,36,Porto.Walter,0
2014,37,Porto.Walter,3
2014,38,Porto.Walter,3
2014,39,Porto.Walter,2
2014,40,Porto.Walter,2
2014,41,Porto.Walter,2
2014,42,Porto.Walter,3
2014,43,Porto.Walter,4
2014,44,Porto.Walter,4
2014,45,Porto.Walter,1
2014,46,Porto.Walter,9
2014,47,Porto.Walter,4
2014,48,Porto.Walter,6
2014,49,Porto.Walter,4
2014,50,Porto.Walter,2
2014,51,Porto.Walter,2
2014,52,Porto.Walter,3
2014,53,Porto.Walter,0
2015,1,Porto.Walter,3
2015,2,Porto.Walter,2
2015,3,Porto.Walter,3
2015,4,Porto.Walter,4
2015,5,Porto.Walter,3
2015,6,Porto.Walter,1
2015,7,Porto.Walter,3
2015,8,Porto.Walter,1
2015,9,Porto.Walter,1
2015,10,Porto.Walter,1
2015,11,Porto.Walter,1
2015,12,Porto.Walter,1
2015,13,Porto.Walter,0
2015,14,Porto.Walter,2
2015,15,Porto.Walter,2
2015,16,Porto.Walter,2
2015,17,Porto.Walter,2
2015,18,Porto.Walter,1
2015,19,Porto.Walter,1
2015,20,Porto.Walter,0
2015,21,Porto.Walter,0
2015,22,Porto.Walter,0
2015,23,Porto.Walter,1
2015,24,Porto.Walter,0
2015,25,Porto.Walter,1
2015,26,Porto.Walter,0
2000,27,Rodrigues.Alves,0
2000,28,Rodrigues.Alves,0
2000,29,Rodrigues.Alves,0
2000,30,Rodrigues.Alves,0
2000,31,Rodrigues.Alves,0
2000,32,Rodrigues.Alves,0
2000,33,Rodrigues.Alves,0
2000,34,Rodrigues.Alves,0
2000,35,Rodrigues.Alves,0
2000,36,Rodrigues.Alves,0
2000,37,Rodrigues.Alves,0
2000,38,Rodrigues.Alves,0
2000,39,Rodrigues.Alves,0
2000,40,Rodrigues.Alves,0
2000,41,Rodrigues.Alves,0
2000,42,Rodrigues.Alves,0
2000,43,Rodrigues.Alves,0
2000,44,Rodrigues.Alves,0
2000,45,Rodrigues.Alves,0
2000,46,Rodrigues.Alves,0
2000,47,Rodrigues.Alves,0
2000,48,Rodrigues.Alves,0
2000,49,Rodrigues.Alves,0
2000,50,Rodrigues.Alves,0
2000,51,Rodrigues.Alves,0
2000,52,Rodrigues.Alves,0
2001,1,Rodrigues.Alves,0
2001,2,Rodrigues.Alves,0
2001,3,Rodrigues.Alves,0
2001,4,Rodrigues.Alves,0
2001,5,Rodrigues.Alves,0
2001,6,Rodrigues.Alves,0
2001,7,Rodrigues.Alves,0
2001,8,Rodrigues.Alves,0
2001,9,Rodrigues.Alves,0
2001,10,Rodrigues.Alves,0
2001,11,Rodrigues.Alves,0
2001,12,Rodrigues.Alves,0
2001,13,Rodrigues.Alves,0
2001,14,Rodrigues.Alves,0
2001,15,Rodrigues.Alves,0
2001,16,Rodrigues.Alves,0
2001,17,Rodrigues.Alves,0
2001,18,Rodrigues.Alves,0
2001,19,Rodrigues.Alves,0
2001,20,Rodrigues.Alves,0
2001,21,Rodrigues.Alves,0
2001,22,Rodrigues.Alves,0
2001,23,Rodrigues.Alves,0
2001,24,Rodrigues.Alves,0
2001,25,Rodrigues.Alves,0
2001,26,Rodrigues.Alves,0
2001,27,Rodrigues.Alves,0
2001,28,Rodrigues.Alves,0
2001,29,Rodrigues.Alves,0
2001,30,Rodrigues.Alves,0
2001,31,Rodrigues.Alves,0
2001,32,Rodrigues.Alves,0
2001,33,Rodrigues.Alves,0
2001,34,Rodrigues.Alves,0
2001,35,Rodrigues.Alves,0
2001,36,Rodrigues.Alves,0
2001,37,Rodrigues.Alves,0
2001,38,Rodrigues.Alves,0
2001,39,Rodrigues.Alves,0
2001,40,Rodrigues.Alves,0
2001,41,Rodrigues.Alves,0
2001,42,Rodrigues.Alves,0
2001,43,Rodrigues.Alves,0
2001,44,Rodrigues.Alves,0
2001,45,Rodrigues.Alves,0
2001,46,Rodrigues.Alves,0
2001,47,Rodrigues.Alves,0
2001,48,Rodrigues.Alves,0
2001,49,Rodrigues.Alves,0
2001,50,Rodrigues.Alves,0
2001,51,Rodrigues.Alves,0
2001,52,Rodrigues.Alves,0
2002,1,Rodrigues.Alves,0
2002,2,Rodrigues.Alves,0
2002,3,Rodrigues.Alves,0
2002,4,Rodrigues.Alves,0
2002,5,Rodrigues.Alves,0
2002,6,Rodrigues.Alves,0
2002,7,Rodrigues.Alves,0
2002,8,Rodrigues.Alves,0
2002,9,Rodrigues.Alves,0
2002,10,Rodrigues.Alves,0
2002,11,Rodrigues.Alves,0
2002,12,Rodrigues.Alves,0
2002,13,Rodrigues.Alves,0
